country,year,variable,value,indicator_code
CYP,2013,gdp_per_capita_constant,22738.490234375,
CYP,2014,gdp_per_capita_constant,22581.828125,
CYP,2015,gdp_per_capita_constant,23487.228515625,
CYP,2016,gdp_per_capita_constant,24916.6328125,
CYP,2017,gdp_per_capita_constant,26105.5859375,
CYP,2018,gdp_per_capita_constant,27406.4765625,
CYP,2019,gdp_per_capita_constant,28625.779296875,
CYP,2020,gdp_per_capita_constant,27391.591796875,
CYP,2021,gdp_per_capita_constant,30228.03515625,
CYP,2022,gdp_per_capita_constant,31967.541015625,
CYP,2023,gdp_per_capita_constant,32340.841796875,
CZE,2010,gdp_per_capita_constant,16665.9317825137,
CZE,2011,gdp_per_capita_constant,16926.2846674435,
CZE,2012,gdp_per_capita_constant,16772.3539223328,
CZE,2013,gdp_per_capita_constant,16759.7808635642,
CZE,2014,gdp_per_capita_constant,17118.0425571578,
CZE,2015,gdp_per_capita_constant,17931.5987670768,
CZE,2016,gdp_per_capita_constant,18359.0978103904,
CZE,2017,gdp_per_capita_constant,19257.6930680911,
CZE,2018,gdp_per_capita_constant,19736.6295261285,
CZE,2019,gdp_per_capita_constant,20360.0599221814,
CZE,2020,gdp_per_capita_constant,19233.1469549829,
CZE,2021,gdp_per_capita_constant,20373.8783043424,
CZE,2022,gdp_per_capita_constant,20627.348651011,
CZE,2023,gdp_per_capita_constant,20251.7485519779,
DEU,2010,gdp_per_capita_constant,38517.4397880176,
DEU,2011,gdp_per_capita_constant,40712.6577301892,
DEU,2012,gdp_per_capita_constant,40829.0348938423,
DEU,2013,gdp_per_capita_constant,40875.0262868442,
DEU,2014,gdp_per_capita_constant,41588.0763814971,
DEU,2015,gdp_per_capita_constant,41911.0109851054,
DEU,2016,gdp_per_capita_constant,42528.0637054999,
DEU,2017,gdp_per_capita_constant,43520.1864273682,
DEU,2018,gdp_per_capita_constant,43874.0130996238,
DEU,2019,gdp_per_capita_constant,44207.6320584483,
DEU,2020,gdp_per_capita_constant,42362.6472083477,
DEU,2021,gdp_per_capita_constant,43898.7713207389,
DEU,2022,gdp_per_capita_constant,44180.4298386858,
DEU,2023,gdp_per_capita_constant,44008.131158562,
DNK,2010,gdp_per_capita_constant,51209.4492757775,
DNK,2011,gdp_per_capita_constant,51667.5313210425,
DNK,2012,gdp_per_capita_constant,51470.689845427,
DNK,2013,gdp_per_capita_constant,51970.3909324806,
DNK,2014,gdp_per_capita_constant,52368.3625969272,
DNK,2015,gdp_per_capita_constant,53094.0133607574,
DNK,2016,gdp_per_capita_constant,54300.2039621991,
DNK,2017,gdp_per_capita_constant,55601.0145717787,
DNK,2018,gdp_per_capita_constant,56355.0733084714,
DNK,2019,gdp_per_capita_constant,57114.6227336347,
DNK,2020,gdp_per_capita_constant,55934.5555945523,
DNK,2021,gdp_per_capita_constant,59803.9202218941,
DNK,2022,gdp_per_capita_constant,60248.671222365,
DNK,2023,gdp_per_capita_constant,61295.9818625045,
ESP,2010,gdp_per_capita_constant,25766.2515825743,
ESP,2011,gdp_per_capita_constant,25510.5579678829,
ESP,2012,gdp_per_capita_constant,24763.568274484,
ESP,2013,gdp_per_capita_constant,24498.5559507945,
ESP,2014,gdp_per_capita_constant,24947.8512505913,
ESP,2015,gdp_per_capita_constant,25982.4416197775,
ESP,2016,gdp_per_capita_constant,26719.2442268615,
ESP,2017,gdp_per_capita_constant,27426.281015093,
ESP,2018,gdp_per_capita_constant,27956.7225466484,
ESP,2019,gdp_per_capita_constant,28301.4393949563,
ESP,2020,gdp_per_capita_constant,25077.019882928,
ESP,2021,gdp_per_capita_constant,26705.3629138959,
ESP,2022,gdp_per_capita_constant,28152.4661471586,
ESP,2023,gdp_per_capita_constant,28569.8436387056,
EST,2010,gdp_per_capita_constant,14657.939813612,
EST,2011,gdp_per_capita_constant,15820.922342204,
EST,2012,gdp_per_capita_constant,16460.6843479001,
EST,2013,gdp_per_capita_constant,16809.5326683781,
EST,2014,gdp_per_capita_constant,17413.6867560212,
EST,2015,gdp_per_capita_constant,17722.1557669523,
EST,2016,gdp_per_capita_constant,18264.9873304279,
EST,2017,gdp_per_capita_constant,19270.8141210511,
EST,2018,gdp_per_capita_constant,19914.3454922878,
EST,2019,gdp_per_capita_constant,20579.8756732376,
EST,2020,gdp_per_capita_constant,19946.945696898,
EST,2021,gdp_per_capita_constant,21351.3954794853,
EST,2022,gdp_per_capita_constant,21080.6531409009,
EST,2023,gdp_per_capita_constant,20123.4227027316,
FIN,2010,gdp_per_capita_constant,43556.5385834368,
FIN,2011,gdp_per_capita_constant,44391.4535667984,
FIN,2012,gdp_per_capita_constant,43507.9345371578,
FIN,2013,gdp_per_capita_constant,42883.6384986417,
FIN,2014,gdp_per_capita_constant,42502.4880199858,
FIN,2015,gdp_per_capita_constant,42560.3456767103,
FIN,2016,gdp_per_capita_constant,43529.6761616969,
FIN,2017,gdp_per_capita_constant,44862.220404205,
FIN,2018,gdp_per_capita_constant,45337.2409550575,
FIN,2019,gdp_per_capita_constant,45898.5708448954,
FIN,2020,gdp_per_capita_constant,44690.9801103074,
FIN,2021,gdp_per_capita_constant,45792.0454180872,
FIN,2022,gdp_per_capita_constant,46016.1492103929,
FIN,2023,gdp_per_capita_constant,45353.4530466713,
FRA,2010,gdp_per_capita_constant,35578.1968010183,
FRA,2011,gdp_per_capita_constant,36269.9561530888,
FRA,2012,gdp_per_capita_constant,36161.2918253465,
FRA,2013,gdp_per_capita_constant,36256.086680981,
FRA,2014,gdp_per_capita_constant,36444.3949089146,
FRA,2015,gdp_per_capita_constant,36702.4323733379,
FRA,2016,gdp_per_capita_constant,36920.5342846914,
FRA,2017,gdp_per_capita_constant,37580.5979329356,
FRA,2018,gdp_per_capita_constant,38062.4435961412,
FRA,2019,gdp_per_capita_constant,38705.2072940618,
FRA,2020,gdp_per_capita_constant,35709.2045925926,
FRA,2021,gdp_per_capita_constant,38030.8571685178,
FRA,2022,gdp_per_capita_constant,38881.2230613595,
FRA,2023,gdp_per_capita_constant,39117.4845032233,
GEO,2010,gdp_per_capita_constant,3090.06513662318,
GEO,2011,gdp_per_capita_constant,3362.1030031968,
GEO,2012,gdp_per_capita_constant,3609.780798626,
GEO,2013,gdp_per_capita_constant,3806.50600649051,
GEO,2014,gdp_per_capita_constant,3960.35080091901,
GEO,2015,gdp_per_capita_constant,4086.6223465965,
GEO,2016,gdp_per_capita_constant,4225.09154904806,
GEO,2017,gdp_per_capita_constant,4442.50744127374,
GEO,2018,gdp_per_capita_constant,4713.65354845303,
GEO,2019,gdp_per_capita_constant,4975.81148194814,
GEO,2020,gdp_per_capita_constant,4659.60925318234,
GEO,2021,gdp_per_capita_constant,5175.19865185825,
GEO,2022,gdp_per_capita_constant,5736.30449578597,
GEO,2023,gdp_per_capita_constant,6180.6206023429,
GRC,2010,gdp_per_capita_constant,21547.724178239,
GRC,2011,gdp_per_capita_constant,19448.255802525,
GRC,2012,gdp_per_capita_constant,17924.6620496886,
GRC,2013,gdp_per_capita_constant,17644.8766635021,
GRC,2014,gdp_per_capita_constant,17903.5252440012,
GRC,2015,gdp_per_capita_constant,17980.7298238137,
GRC,2016,gdp_per_capita_constant,18049.928997892,
GRC,2017,gdp_per_capita_constant,18352.0884461258,
GRC,2018,gdp_per_capita_constant,18769.0389621976,
GRC,2019,gdp_per_capita_constant,19216.6759579785,
GRC,2020,gdp_per_capita_constant,17486.951333323,
GRC,2021,gdp_per_capita_constant,19232.9683327114,
GRC,2022,gdp_per_capita_constant,20595.4952639016,
GRC,2023,gdp_per_capita_constant,21139.1917042145,
HRV,2010,gdp_per_capita_constant,11965.4854792127,
HRV,2011,gdp_per_capita_constant,11995.1325319122,
HRV,2012,gdp_per_capita_constant,11780.5330067439,
HRV,2013,gdp_per_capita_constant,11839.2458156921,
HRV,2014,gdp_per_capita_constant,11863.8584044911,
HRV,2015,gdp_per_capita_constant,12285.3032582105,
HRV,2016,gdp_per_capita_constant,12849.34640034,
HRV,2017,gdp_per_capita_constant,13485.8816667037,
HRV,2018,gdp_per_capita_constant,14060.7189510749,
HRV,2019,gdp_per_capita_constant,14641.2298817935,
HRV,2020,gdp_per_capita_constant,13544.9715102628,
HRV,2021,gdp_per_capita_constant,15394.4707328085,
HRV,2022,gdp_per_capita_constant,16616.3915356348,
HRV,2023,gdp_per_capita_constant,17147.1660226623,
HUN,2010,gdp_per_capita_constant,11287.3686666108,
HUN,2011,gdp_per_capita_constant,11536.3578996772,
HUN,2012,gdp_per_capita_constant,11440.7622718825,
HUN,2013,gdp_per_capita_constant,11729.5720798501,
HUN,2014,gdp_per_capita_constant,12287.3779441033,
HUN,2015,gdp_per_capita_constant,12782.9412577973,
HUN,2016,gdp_per_capita_constant,13145.6559885563,
HUN,2017,gdp_per_capita_constant,13734.2442804335,
HUN,2018,gdp_per_capita_constant,14533.7783144312,
HUN,2019,gdp_per_capita_constant,15290.8085466331,
HUN,2020,gdp_per_capita_constant,14664.2971195385,
HUN,2021,gdp_per_capita_constant,15787.9535427563,
HUN,2022,gdp_per_capita_constant,16506.4721041768,
HUN,2023,gdp_per_capita_constant,16389.3914509189,
IRL,2010,gdp_per_capita_constant,47040.3543944159,
IRL,2011,gdp_per_capita_constant,47607.8853496781,
IRL,2012,gdp_per_capita_constant,47217.44319652,
IRL,2013,gdp_per_capita_constant,47999.1238187925,
IRL,2014,gdp_per_capita_constant,52098.1049907962,
IRL,2015,gdp_per_capita_constant,64311.8234684057,
IRL,2016,gdp_per_capita_constant,64267.5727331783,
IRL,2017,gdp_per_capita_constant,69777.9773596176,
IRL,2018,gdp_per_capita_constant,73960.9612252979,
IRL,2019,gdp_per_capita_constant,76464.5428903812,
IRL,2020,gdp_per_capita_constant,80908.7924330406,
IRL,2021,gdp_per_capita_constant,92757.2299985155,
IRL,2022,gdp_per_capita_constant,98776.1598658208,
IRL,2023,gdp_per_capita_constant,91647.7687003945,
ITA,2010,gdp_per_capita_constant,31928.5543621096,
ITA,2011,gdp_per_capita_constant,32039.5032494316,
ITA,2012,gdp_per_capita_constant,30953.4147447427,
ITA,2013,gdp_per_capita_constant,30330.0221599668,
ITA,2014,gdp_per_capita_constant,30325.0287793923,
ITA,2015,gdp_per_capita_constant,30639.8829751432,
ITA,2016,gdp_per_capita_constant,31077.6792675211,
ITA,2017,gdp_per_capita_constant,31635.52277108,
ITA,2018,gdp_per_capita_constant,31819.3971830067,
ITA,2019,gdp_per_capita_constant,32180.4341017428,
ITA,2020,gdp_per_capita_constant,29469.7989238626,
ITA,2021,gdp_per_capita_constant,32267.7091050201,
ITA,2022,gdp_per_capita_constant,33891.8866526216,
ITA,2023,gdp_per_capita_constant,34146.0232257736,
LTU,2010,gdp_per_capita_constant,10884.1161852582,
LTU,2011,gdp_per_capita_constant,11836.7200384033,
LTU,2012,gdp_per_capita_constant,12516.6184065667,
LTU,2013,gdp_per_capita_constant,13145.8069309969,
LTU,2014,gdp_per_capita_constant,13753.1895982305,
LTU,2015,gdp_per_capita_constant,14269.8039878287,
LTU,2016,gdp_per_capita_constant,14823.107153522,
LTU,2017,gdp_per_capita_constant,15695.9993288456,
LTU,2018,gdp_per_capita_constant,16604.9021440809,
LTU,2019,gdp_per_capita_constant,17431.7239081591,
LTU,2020,gdp_per_capita_constant,17443.65526328,
LTU,2021,gdp_per_capita_constant,18569.7057246217,
LTU,2022,gdp_per_capita_constant,18884.5152531698,
LTU,2023,gdp_per_capita_constant,18685.5523679178,
LUX,2010,gdp_per_capita_constant,106544.057363484,
LUX,2011,gdp_per_capita_constant,105290.249021891,
LUX,2012,gdp_per_capita_constant,104487.744312565,
LUX,2013,gdp_per_capita_constant,105338.955521681,
LUX,2014,gdp_per_capita_constant,105583.937273429,
LUX,2015,gdp_per_capita_constant,105462.012584423,
LUX,2016,gdp_per_capita_constant,108351.451826983,
LUX,2017,gdp_per_capita_constant,107142.126672598,
LUX,2018,gdp_per_capita_constant,106788.728745199,
LUX,2019,gdp_per_capita_constant,107591.965850496,
LUX,2020,gdp_per_capita_constant,105274.2471768,
LUX,2021,gdp_per_capita_constant,110873.185245175,
LUX,2022,gdp_per_capita_constant,107469.755128407,
LUX,2023,gdp_per_capita_constant,104590.079769081,
LVA,2010,gdp_per_capita_constant,10500.8666223014,
LVA,2011,gdp_per_capita_constant,11018.5152421583,
LVA,2012,gdp_per_capita_constant,11971.0107466522,
LVA,2013,gdp_per_capita_constant,12353.5386135301,
LVA,2014,gdp_per_capita_constant,12731.6771959342,
LVA,2015,gdp_per_capita_constant,13321.9753140616,
LVA,2016,gdp_per_capita_constant,13787.3367440023,
LVA,2017,gdp_per_capita_constant,14382.8612727134,
LVA,2018,gdp_per_capita_constant,15120.0698171804,
LVA,2019,gdp_per_capita_constant,15328.3859933295,
LVA,2020,gdp_per_capita_constant,14900.7295718866,
LVA,2021,gdp_per_capita_constant,16070.1680032322,
LVA,2022,gdp_per_capita_constant,16404.9770631465,
LVA,2023,gdp_per_capita_constant,16890.6283099707,
MDA,2010,gdp_per_capita_constant,2269.51116145996,
MDA,2011,gdp_per_capita_constant,2402.94446306051,
MDA,2012,gdp_per_capita_constant,2389.08666147529,
MDA,2013,gdp_per_capita_constant,2605.85029986142,
MDA,2014,gdp_per_capita_constant,2737.80185056647,
MDA,2015,gdp_per_capita_constant,2749.55137054338,
MDA,2016,gdp_per_capita_constant,2910.95486872376,
MDA,2017,gdp_per_capita_constant,3085.33305844263,
MDA,2018,gdp_per_capita_constant,3267.9961042872,
MDA,2019,gdp_per_capita_constant,3438.67732670712,
MDA,2020,gdp_per_capita_constant,3188.91691602699,
MDA,2021,gdp_per_capita_constant,3688.16729442144,
MDA,2022,gdp_per_capita_constant,3611.95484829954,
MDA,2023,gdp_per_capita_constant,3760.70006337895,
MLT,2010,gdp_per_capita_constant,20750.6053684063,
MLT,2011,gdp_per_capita_constant,20867.8390402328,
MLT,2012,gdp_per_capita_constant,21529.492771186,
MLT,2013,gdp_per_capita_constant,22626.4659542464,
MLT,2014,gdp_per_capita_constant,23865.980898379,
MLT,2015,gdp_per_capita_constant,25529.6813131565,
MLT,2016,gdp_per_capita_constant,25969.4410846379,
MLT,2017,gdp_per_capita_constant,28546.7780455971,
MLT,2018,gdp_per_capita_constant,29536.8950627078,
MLT,2019,gdp_per_capita_constant,29522.6524527602,
MLT,2020,gdp_per_capita_constant,27890.3651055057,
MLT,2021,gdp_per_capita_constant,31437.5030232122,
MLT,2022,gdp_per_capita_constant,31979.6090400598,
MLT,2023,gdp_per_capita_constant,32816.3252635461,
NLD,2010,gdp_per_capita_constant,44659.272839058,
NLD,2011,gdp_per_capita_constant,45239.7318887962,
NLD,2012,gdp_per_capita_constant,44631.8745388789,
NLD,2013,gdp_per_capita_constant,44487.03063469,
NLD,2014,gdp_per_capita_constant,45042.0669545832,
NLD,2015,gdp_per_capita_constant,45793.8135434697,
NLD,2016,gdp_per_capita_constant,46655.0363382039,
NLD,2017,gdp_per_capita_constant,47670.1057253297,
NLD,2018,gdp_per_capita_constant,48463.0299739951,
NLD,2019,gdp_per_capita_constant,49254.0158854264,
NLD,2020,gdp_per_capita_constant,47086.5804192702,
NLD,2021,gdp_per_capita_constant,49780.8440526836,
NLD,2022,gdp_per_capita_constant,51777.5431588864,
NLD,2023,gdp_per_capita_constant,51305.6282773372,
POL,2010,gdp_per_capita_constant,10808.3975674238,
POL,2011,gdp_per_capita_constant,11370.313427173,
POL,2012,gdp_per_capita_constant,11542.2353368014,
POL,2013,gdp_per_capita_constant,11628.2286809525,
POL,2014,gdp_per_capita_constant,12093.1622787394,
POL,2015,gdp_per_capita_constant,12637.5220324406,
POL,2016,gdp_per_capita_constant,13026.1858988718,
POL,2017,gdp_per_capita_constant,13695.6452848724,
POL,2018,gdp_per_capita_constant,14551.0850277089,
POL,2019,gdp_per_capita_constant,15221.3090624454,
POL,2020,gdp_per_capita_constant,15090.2228440113,
POL,2021,gdp_per_capita_constant,16368.6239689025,
POL,2022,gdp_per_capita_constant,17303.64494323,
POL,2023,gdp_per_capita_constant,17410.3830137066,
PRT,2010,gdp_per_capita_constant,19698.6836746927,
PRT,2011,gdp_per_capita_constant,19389.6395868833,
PRT,2012,gdp_per_capita_constant,18679.7626802294,
PRT,2013,gdp_per_capita_constant,18597.7214646143,
PRT,2014,gdp_per_capita_constant,18836.8967994149,
PRT,2015,gdp_per_capita_constant,19215.7813014347,
PRT,2016,gdp_per_capita_constant,19662.8231226536,
PRT,2017,gdp_per_capita_constant,20364.1963666527,
PRT,2018,gdp_per_capita_constant,20997.7744918249,
PRT,2019,gdp_per_capita_constant,21569.1874639961,
PRT,2020,gdp_per_capita_constant,19778.7138519007,
PRT,2021,gdp_per_capita_constant,20747.6991633543,
PRT,2022,gdp_per_capita_constant,22042.8682074432,
PRT,2023,gdp_per_capita_constant,22311.3052246654,
ROU,2010,gdp_per_capita_constant,7660.70667630517,
ROU,2011,gdp_per_capita_constant,8044.57194920892,
ROU,2012,gdp_per_capita_constant,8234.28553425194,
ROU,2013,gdp_per_capita_constant,8287.95844089676,
ROU,2014,gdp_per_capita_constant,8661.47397274241,
ROU,2015,gdp_per_capita_constant,8977.01748158196,
ROU,2016,gdp_per_capita_constant,9286.87678236598,
ROU,2017,gdp_per_capita_constant,10106.2269557253,
ROU,2018,gdp_per_capita_constant,10788.015091463,
ROU,2019,gdp_per_capita_constant,11270.4758020159,
ROU,2020,gdp_per_capita_constant,10916.3126056493,
ROU,2021,gdp_per_capita_constant,11607.9771173075,
ROU,2022,gdp_per_capita_constant,12114.8715109948,
ROU,2023,gdp_per_capita_constant,12399.0008278388,
SVK,2010,gdp_per_capita_constant,14596.1477776887,
SVK,2011,gdp_per_capita_constant,14950.8735178599,
SVK,2012,gdp_per_capita_constant,15159.6570420004,
SVK,2013,gdp_per_capita_constant,15249.8824513785,
SVK,2014,gdp_per_capita_constant,15647.6491763517,
SVK,2015,gdp_per_capita_constant,16442.0760860018,
SVK,2016,gdp_per_capita_constant,16740.7413996428,
SVK,2017,gdp_per_capita_constant,17195.2888721963,
SVK,2018,gdp_per_capita_constant,17869.0149173679,
SVK,2019,gdp_per_capita_constant,18250.9802475637,
SVK,2020,gdp_per_capita_constant,17763.8563847352,
SVK,2021,gdp_per_capita_constant,18816.239379058,
SVK,2022,gdp_per_capita_constant,18952.4452860922,
SVK,2023,gdp_per_capita_constant,19381.2460735632,
SVN,2010,gdp_per_capita_constant,20444.1201295876,
SVN,2011,gdp_per_capita_constant,20535.4155754108,
SVN,2012,gdp_per_capita_constant,19894.8697964548,
SVN,2013,gdp_per_capita_constant,19704.2186005128,
SVN,2014,gdp_per_capita_constant,20228.7081986391,
SVN,2015,gdp_per_capita_constant,20697.2748530619,
SVN,2016,gdp_per_capita_constant,21309.7122138949,
SVN,2017,gdp_per_capita_constant,22397.7634988337,
SVN,2018,gdp_per_capita_constant,23293.966665323,
SVN,2019,gdp_per_capita_constant,23943.1800949889,
SVN,2020,gdp_per_capita_constant,22811.8050540778,
SVN,2021,gdp_per_capita_constant,24659.2499382582,
SVN,2022,gdp_per_capita_constant,25276.9359105789,
SVN,2023,gdp_per_capita_constant,25708.8692594475,
SWE,2010,gdp_per_capita_constant,48204.6580769325,
SWE,2011,gdp_per_capita_constant,49355.6899477279,
SWE,2012,gdp_per_capita_constant,48788.8671210682,
SWE,2013,gdp_per_capita_constant,48927.5973079916,
SWE,2014,gdp_per_capita_constant,49556.7004954366,
SWE,2015,gdp_per_capita_constant,51197.9529341175,
SWE,2016,gdp_per_capita_constant,51746.6969646457,
SWE,2017,gdp_per_capita_constant,51985.9324672002,
SWE,2018,gdp_per_capita_constant,52363.3829129568,
SWE,2019,gdp_per_capita_constant,53156.8613139843,
SWE,2020,gdp_per_capita_constant,51715.7810359674,
SWE,2021,gdp_per_capita_constant,54458.3535629927,
SWE,2022,gdp_per_capita_constant,54878.2919499171,
SWE,2023,gdp_per_capita_constant,54557.129996126,
UKR,2010,gdp_per_capita_constant,2285.93383789063,
UKR,2011,gdp_per_capita_constant,2418.12084960938,
UKR,2012,gdp_per_capita_constant,2426.92944335938,
UKR,2013,gdp_per_capita_constant,2432.41625976563,
UKR,2014,gdp_per_capita_constant,2308.6435546875,
UKR,2015,gdp_per_capita_constant,2094.47387695313,
UKR,2016,gdp_per_capita_constant,2156.0830078125,
UKR,2017,gdp_per_capita_constant,2217.7529296875,
UKR,2018,gdp_per_capita_constant,2308.6669921875,
UKR,2019,gdp_per_capita_constant,2398.07836914063,
UKR,2020,gdp_per_capita_constant,2324.107421875,
UKR,2021,gdp_per_capita_constant,2426.6123046875,
UKR,2022,gdp_per_capita_constant,1874.66296386719,
UKR,2023,gdp_per_capita_constant,2164.26123046875,
ARM,2010,gdp_growth,2.2000000002151,
ARM,2011,gdp_growth,4.69999999867412,
ARM,2012,gdp_growth,7.20000000096486,
ARM,2013,gdp_growth,3.3,
ARM,2014,gdp_growth,3.60000000058993,
ARM,2015,gdp_growth,3.19999999896625,
ARM,2016,gdp_growth,0.199999999825991,
ARM,2017,gdp_growth,7.50000000164144,
ARM,2018,gdp_growth,5.19999999965324,
ARM,2019,gdp_growth,7.59999999853918,
ARM,2020,gdp_growth,-7.19999999920631,
ARM,2021,gdp_growth,5.80000000065645,
ARM,2022,gdp_growth,12.5999999997766,
ARM,2023,gdp_growth,8.29999999959539,
AUT,2010,gdp_growth,1.80898243043663,
AUT,2011,gdp_growth,2.92746800169145,
AUT,2012,gdp_growth,0.628246239479637,
AUT,2013,gdp_growth,-0.250726423318454,
AUT,2014,gdp_growth,0.755798850316665,
AUT,2015,gdp_growth,1.30352331826198,
AUT,2016,gdp_growth,2.11721964494312,
AUT,2017,gdp_growth,2.27224992038207,
AUT,2018,gdp_growth,2.48422114080024,
AUT,2019,gdp_growth,1.75497619649288,
AUT,2020,gdp_growth,-6.31825509209936,
AUT,2021,gdp_growth,4.79532885699543,
AUT,2022,gdp_growth,5.27789448538658,
AUT,2023,gdp_growth,-0.954962529389121,
AZE,2010,gdp_growth,4.7888327097977,
AZE,2011,gdp_growth,-1.57299762108384,
AZE,2012,gdp_growth,2.20293902267809,
AZE,2013,gdp_growth,5.84341576237254,
AZE,2014,gdp_growth,2.79758543403628,
AZE,2015,gdp_growth,1.04954636804402,
AZE,2016,gdp_growth,-3.06359845351244,
AZE,2017,gdp_growth,0.153614646686151,
AZE,2018,gdp_growth,1.5004017069941,
AZE,2019,gdp_growth,2.47980893443938,
AZE,2020,gdp_growth,-4.19896079231232,
AZE,2021,gdp_growth,5.61644026860644,
AZE,2022,gdp_growth,4.71468037857544,
AZE,2023,gdp_growth,1.35447731755447,
BEL,2010,gdp_growth,2.71031150254662,
BEL,2011,gdp_growth,1.93115502411325,
BEL,2012,gdp_growth,0.215803612089744,
BEL,2013,gdp_growth,0.305494549070232,
BEL,2014,gdp_growth,1.76554038149924,
BEL,2015,gdp_growth,1.47416433731927,
BEL,2016,gdp_growth,1.19350273007754,
BEL,2017,gdp_growth,1.47446761556785,
BEL,2018,gdp_growth,1.87796847383565,
BEL,2019,gdp_growth,2.4428900448156,
BEL,2020,gdp_growth,-4.7929839083518,
BEL,2021,gdp_growth,6.20759981274431,
BEL,2022,gdp_growth,4.2593607365269,
BEL,2023,gdp_growth,1.201691781997,
BGR,2010,gdp_growth,1.55535963462032,
BGR,2011,gdp_growth,2.09017527015538,
